id,bidding_zone,timestamp,price_eur_mwh,created_at
2559,NO1,2025-12-10 07:15:00+00,67.02,2025-12-11 13:21:02.064435+00
2560,NO1,2025-12-10 07:30:00+00,67.11,2025-12-11 13:21:02.064435+00
2561,NO1,2025-12-10 07:45:00+00,67.34,2025-12-11 13:21:02.064435+00
2562,NO1,2025-12-10 08:00:00+00,67.90,2025-12-11 13:21:02.064435+00
2563,NO1,2025-12-10 08:15:00+00,67.82,2025-12-11 13:21:02.064435+00
2564,NO1,2025-12-10 08:30:00+00,67.74,2025-12-11 13:21:02.064435+00
2565,NO1,2025-12-10 08:45:00+00,67.56,2025-12-11 13:21:02.064435+00
2566,NO1,2025-12-10 09:00:00+00,66.98,2025-12-11 13:21:02.064435+00
2567,NO1,2025-12-10 09:15:00+00,66.71,2025-12-11 13:21:02.064435+00
2568,NO1,2025-12-10 09:30:00+00,66.27,2025-12-11 13:21:02.064435+00
2569,NO1,2025-12-10 09:45:00+00,65.89,2025-12-11 13:21:02.064435+00
2570,NO1,2025-12-10 10:00:00+00,65.65,2025-12-11 13:21:02.064435+00
2571,NO1,2025-12-10 10:15:00+00,65.31,2025-12-11 13:21:02.064435+00
2572,NO1,2025-12-10 10:30:00+00,65.11,2025-12-11 13:21:02.064435+00
2573,NO1,2025-12-10 10:45:00+00,64.73,2025-12-11 13:21:02.064435+00
2574,NO1,2025-12-10 11:00:00+00,64.89,2025-12-11 13:21:02.064435+00
2575,NO1,2025-12-10 11:15:00+00,64.78,2025-12-11 13:21:02.064435+00
2576,NO1,2025-12-10 11:30:00+00,64.64,2025-12-11 13:21:02.064435+00
2577,NO1,2025-12-10 11:45:00+00,64.48,2025-12-11 13:21:02.064435+00
2578,NO1,2025-12-10 12:00:00+00,63.97,2025-12-11 13:21:02.064435+00
2579,NO1,2025-12-10 12:15:00+00,63.89,2025-12-11 13:21:02.064435+00
2580,NO1,2025-12-10 12:30:00+00,63.80,2025-12-11 13:21:02.064435+00
2581,NO1,2025-12-10 12:45:00+00,63.85,2025-12-11 13:21:02.064435+00
2582,NO1,2025-12-10 13:00:00+00,63.75,2025-12-11 13:21:02.064435+00
2583,NO1,2025-12-10 13:15:00+00,63.62,2025-12-11 13:21:02.064435+00
2584,NO1,2025-12-10 13:30:00+00,64.06,2025-12-11 13:21:02.064435+00
2585,NO1,2025-12-10 13:45:00+00,64.46,2025-12-11 13:21:02.064435+00
2586,NO1,2025-12-10 14:00:00+00,63.84,2025-12-11 13:21:02.064435+00
2587,NO1,2025-12-10 14:15:00+00,64.06,2025-12-11 13:21:02.064435+00
2588,NO1,2025-12-10 14:45:00+00,64.63,2025-12-11 13:21:02.064435+00
2589,NO1,2025-12-10 15:00:00+00,65.57,2025-12-11 13:21:02.064435+00
2590,NO1,2025-12-10 15:15:00+00,65.21,2025-12-11 13:21:02.064435+00
2591,NO1,2025-12-10 15:30:00+00,65.15,2025-12-11 13:21:02.064435+00
2592,NO1,2025-12-10 15:45:00+00,64.99,2025-12-11 13:21:02.064435+00
2593,NO1,2025-12-10 16:00:00+00,65.69,2025-12-11 13:21:02.064435+00
2594,NO1,2025-12-10 16:15:00+00,65.50,2025-12-11 13:21:02.064435+00
2595,NO1,2025-12-10 16:30:00+00,64.91,2025-12-11 13:21:02.064435+00
2596,NO1,2025-12-10 16:45:00+00,63.97,2025-12-11 13:21:02.064435+00
2597,NO1,2025-12-10 17:00:00+00,63.99,2025-12-11 13:21:02.064435+00
2598,NO1,2025-12-10 17:15:00+00,63.20,2025-12-11 13:21:02.064435+00
2599,NO1,2025-12-10 17:30:00+00,62.26,2025-12-11 13:21:02.064435+00
2600,NO1,2025-12-10 17:45:00+00,61.28,2025-12-11 13:21:02.064435+00
2601,NO1,2025-12-10 18:00:00+00,61.00,2025-12-11 13:21:02.064435+00
2602,NO1,2025-12-10 18:15:00+00,60.52,2025-12-11 13:21:02.064435+00
2603,NO1,2025-12-10 18:30:00+00,60.17,2025-12-11 13:21:02.064435+00
2604,NO1,2025-12-10 18:45:00+00,59.83,2025-12-11 13:21:02.064435+00
2605,NO1,2025-12-10 19:00:00+00,59.17,2025-12-11 13:21:02.064435+00
2606,NO1,2025-12-10 19:15:00+00,58.65,2025-12-11 13:21:02.064435+00
2607,NO1,2025-12-10 19:30:00+00,58.81,2025-12-11 13:21:02.064435+00
2608,NO1,2025-12-10 19:45:00+00,58.97,2025-12-11 13:21:02.064435+00
2609,NO1,2025-12-10 20:00:00+00,58.32,2025-12-11 13:21:02.064435+00
2610,NO1,2025-12-10 20:15:00+00,57.95,2025-12-11 13:21:02.064435+00
2611,NO1,2025-12-10 20:30:00+00,57.90,2025-12-11 13:21:02.064435+00
2612,NO1,2025-12-10 20:45:00+00,57.98,2025-12-11 13:21:02.064435+00
2613,NO1,2025-12-10 21:00:00+00,57.28,2025-12-11 13:21:02.064435+00
2614,NO1,2025-12-10 21:15:00+00,57.18,2025-12-11 13:21:02.064435+00
2615,NO1,2025-12-10 21:30:00+00,56.58,2025-12-11 13:21:02.064435+00
2616,NO1,2025-12-10 21:45:00+00,56.53,2025-12-11 13:21:02.064435+00
2617,NO1,2025-12-10 22:00:00+00,55.82,2025-12-11 13:21:02.064435+00
2618,NO1,2025-12-10 22:15:00+00,55.71,2025-12-11 13:21:02.064435+00
2619,NO1,2025-12-10 22:30:00+00,55.57,2025-12-11 13:21:02.064435+00
2620,NO1,2025-12-10 22:45:00+00,55.52,2025-12-11 13:21:02.064435+00
2621,NO1,2025-12-10 23:00:00+00,52.46,2025-12-11 13:21:02.064435+00
2622,NO1,2025-12-10 23:15:00+00,52.11,2025-12-11 13:21:02.064435+00
2623,NO1,2025-12-10 23:30:00+00,50.98,2025-12-11 13:21:02.064435+00
2624,NO1,2025-12-10 23:45:00+00,49.98,2025-12-11 13:21:02.064435+00
2625,NO1,2025-12-11 00:00:00+00,50.60,2025-12-11 13:21:02.064435+00
2626,NO1,2025-12-11 00:15:00+00,48.92,2025-12-11 13:21:02.064435+00
2627,NO1,2025-12-11 00:30:00+00,47.79,2025-12-11 13:21:02.064435+00
2628,NO1,2025-12-11 00:45:00+00,46.88,2025-12-11 13:21:02.064435+00
2629,NO1,2025-12-11 01:00:00+00,44.75,2025-12-11 13:21:02.064435+00
2630,NO1,2025-12-11 01:15:00+00,43.86,2025-12-11 13:21:02.064435+00
2631,NO1,2025-12-11 01:30:00+00,43.28,2025-12-11 13:21:02.064435+00
2632,NO1,2025-12-11 01:45:00+00,45.11,2025-12-11 13:21:02.064435+00
2633,NO1,2025-12-11 02:00:00+00,37.97,2025-12-11 13:21:02.064435+00
2634,NO1,2025-12-11 02:15:00+00,37.88,2025-12-11 13:21:02.064435+00
2635,NO1,2025-12-11 02:30:00+00,38.00,2025-12-11 13:21:02.064435+00
2636,NO1,2025-12-11 02:45:00+00,37.98,2025-12-11 13:21:02.064435+00
2637,NO1,2025-12-11 03:00:00+00,35.79,2025-12-11 13:21:02.064435+00
2638,NO1,2025-12-11 03:15:00+00,36.35,2025-12-11 13:21:02.064435+00
2639,NO1,2025-12-11 03:30:00+00,35.91,2025-12-11 13:21:02.064435+00
2640,NO1,2025-12-11 03:45:00+00,36.37,2025-12-11 13:21:02.064435+00
2641,NO1,2025-12-11 04:00:00+00,36.63,2025-12-11 13:21:02.064435+00
2642,NO1,2025-12-11 04:15:00+00,41.41,2025-12-11 13:21:02.064435+00
2643,NO1,2025-12-11 04:30:00+00,44.84,2025-12-11 13:21:02.064435+00
2644,NO1,2025-12-11 04:45:00+00,50.06,2025-12-11 13:21:02.064435+00
2645,NO1,2025-12-11 05:00:00+00,53.32,2025-12-11 13:21:02.064435+00
2646,NO1,2025-12-11 05:15:00+00,54.87,2025-12-11 13:21:02.064435+00
2647,NO1,2025-12-11 05:30:00+00,56.09,2025-12-11 13:21:02.064435+00
2648,NO1,2025-12-11 05:45:00+00,57.26,2025-12-11 13:21:02.064435+00
2649,NO1,2025-12-11 06:00:00+00,57.93,2025-12-11 13:21:02.064435+00
2650,NO1,2025-12-11 06:15:00+00,58.76,2025-12-11 13:21:02.064435+00
2651,NO1,2025-12-11 06:30:00+00,59.40,2025-12-11 13:21:02.064435+00
2652,NO1,2025-12-11 06:45:00+00,59.86,2025-12-11 13:21:02.064435+00
2653,NO1,2025-12-11 07:00:00+00,60.79,2025-12-11 13:21:02.064435+00
2654,NO1,2025-12-11 07:15:00+00,61.14,2025-12-11 13:21:02.064435+00
2655,NO1,2025-12-11 07:30:00+00,61.51,2025-12-11 13:21:02.064435+00
2656,NO1,2025-12-11 07:45:00+00,61.84,2025-12-11 13:21:02.064435+00
2657,NO1,2025-12-11 08:00:00+00,60.13,2025-12-11 13:21:02.064435+00
2658,NO1,2025-12-11 08:15:00+00,60.16,2025-12-11 13:21:02.064435+00
2659,NO1,2025-12-11 08:30:00+00,60.08,2025-12-11 13:21:02.064435+00
2660,NO1,2025-12-11 08:45:00+00,59.84,2025-12-11 13:21:02.064435+00
2661,NO1,2025-12-11 09:00:00+00,59.91,2025-12-11 13:21:02.064435+00
2662,NO1,2025-12-11 09:15:00+00,59.93,2025-12-11 13:21:02.064435+00
2663,NO1,2025-12-11 09:30:00+00,60.09,2025-12-11 13:21:02.064435+00
2664,NO1,2025-12-11 09:45:00+00,60.24,2025-12-11 13:21:02.064435+00
2665,NO1,2025-12-11 10:00:00+00,61.65,2025-12-11 13:21:02.064435+00
2666,NO1,2025-12-11 10:15:00+00,62.85,2025-12-11 13:21:02.064435+00
2667,NO1,2025-12-11 10:30:00+00,62.77,2025-12-11 13:21:02.064435+00
2668,NO1,2025-12-11 10:45:00+00,62.84,2025-12-11 13:21:02.064435+00
2669,NO1,2025-12-11 11:00:00+00,63.89,2025-12-11 13:21:02.064435+00
2670,NO1,2025-12-11 11:15:00+00,63.91,2025-12-11 13:21:02.064435+00
2671,NO1,2025-12-11 11:30:00+00,63.92,2025-12-11 13:21:02.064435+00
2672,NO1,2025-12-11 11:45:00+00,63.86,2025-12-11 13:21:02.064435+00
2673,NO1,2025-12-11 12:00:00+00,62.43,2025-12-11 13:21:02.064435+00
2674,NO1,2025-12-11 12:15:00+00,62.66,2025-12-11 13:21:02.064435+00
2675,NO1,2025-12-11 12:30:00+00,62.49,2025-12-11 13:21:02.064435+00
2676,NO1,2025-12-11 12:45:00+00,62.48,2025-12-11 13:21:02.064435+00
2677,NO1,2025-12-11 13:00:00+00,60.42,2025-12-11 13:21:02.064435+00
2678,NO1,2025-12-11 13:15:00+00,60.65,2025-12-11 13:21:02.064435+00
2679,NO1,2025-12-11 13:30:00+00,60.99,2025-12-11 13:21:02.064435+00
2680,NO1,2025-12-11 13:45:00+00,61.91,2025-12-11 13:21:02.064435+00
2681,NO1,2025-12-11 14:00:00+00,63.12,2025-12-11 13:21:02.064435+00
2682,NO1,2025-12-11 14:15:00+00,63.76,2025-12-11 13:21:02.064435+00
2683,NO1,2025-12-11 14:30:00+00,63.80,2025-12-11 13:21:02.064435+00
2684,NO1,2025-12-11 14:45:00+00,64.21,2025-12-11 13:21:02.064435+00
2685,NO1,2025-12-11 15:00:00+00,65.38,2025-12-11 13:21:02.064435+00
2686,NO1,2025-12-11 15:15:00+00,65.65,2025-12-11 13:21:02.064435+00
2687,NO1,2025-12-11 15:30:00+00,66.20,2025-12-11 13:21:02.064435+00
2688,NO1,2025-12-11 15:45:00+00,66.56,2025-12-11 13:21:02.064435+00
2689,NO1,2025-12-11 16:00:00+00,67.07,2025-12-11 13:21:02.064435+00
2690,NO1,2025-12-11 16:15:00+00,67.17,2025-12-11 13:21:02.064435+00
2691,NO1,2025-12-11 16:30:00+00,67.42,2025-12-11 13:21:02.064435+00
2692,NO1,2025-12-11 16:45:00+00,67.59,2025-12-11 13:21:02.064435+00
2693,NO1,2025-12-11 17:00:00+00,67.95,2025-12-11 13:21:02.064435+00
2694,NO1,2025-12-11 17:15:00+00,68.03,2025-12-11 13:21:02.064435+00
2695,NO1,2025-12-11 17:30:00+00,68.21,2025-12-11 13:21:02.064435+00
2696,NO1,2025-12-11 17:45:00+00,68.46,2025-12-11 13:21:02.064435+00
2697,NO1,2025-12-11 18:00:00+00,67.88,2025-12-11 13:21:02.064435+00
2698,NO1,2025-12-11 18:15:00+00,68.10,2025-12-11 13:21:02.064435+00
2699,NO1,2025-12-11 18:30:00+00,67.94,2025-12-11 13:21:02.064435+00
2700,NO1,2025-12-11 18:45:00+00,68.25,2025-12-11 13:21:02.064435+00
2701,NO1,2025-12-11 19:00:00+00,67.20,2025-12-11 13:21:02.064435+00
2702,NO1,2025-12-11 19:15:00+00,67.62,2025-12-11 13:21:02.064435+00
2703,NO1,2025-12-11 19:30:00+00,67.95,2025-12-11 13:21:02.064435+00
2704,NO1,2025-12-11 19:45:00+00,68.13,2025-12-11 13:21:02.064435+00
2705,NO1,2025-12-11 20:00:00+00,67.11,2025-12-11 13:21:02.064435+00
2706,NO1,2025-12-11 20:15:00+00,66.94,2025-12-11 13:21:02.064435+00
2707,NO1,2025-12-11 20:30:00+00,66.91,2025-12-11 13:21:02.064435+00
2708,NO1,2025-12-11 20:45:00+00,66.45,2025-12-11 13:21:02.064435+00
2709,NO1,2025-12-11 21:00:00+00,65.77,2025-12-11 13:21:02.064435+00
2710,NO1,2025-12-11 21:15:00+00,65.48,2025-12-11 13:21:02.064435+00
2711,NO1,2025-12-11 21:30:00+00,65.03,2025-12-11 13:21:02.064435+00
2712,NO1,2025-12-11 21:45:00+00,64.64,2025-12-11 13:21:02.064435+00
2713,NO1,2025-12-11 22:00:00+00,64.28,2025-12-11 13:21:02.064435+00
2714,NO1,2025-12-11 22:15:00+00,63.99,2025-12-11 13:21:02.064435+00
2715,NO1,2025-12-11 22:30:00+00,63.30,2025-12-11 13:21:02.064435+00
2716,NO1,2025-12-11 22:45:00+00,60.83,2025-12-11 13:21:02.064435+00
2717,NO1,2025-12-11 23:00:00+00,58.11,2025-12-11 13:21:02.064435+00
2718,NO1,2025-12-11 23:15:00+00,57.97,2025-12-11 13:21:02.064435+00
2719,NO1,2025-12-11 23:30:00+00,56.98,2025-12-11 13:21:02.064435+00
2720,NO1,2025-12-11 23:45:00+00,56.12,2025-12-11 13:21:02.064435+00
2721,NO1,2025-12-12 00:00:00+00,55.54,2025-12-11 13:21:02.064435+00
2722,NO1,2025-12-12 00:15:00+00,54.70,2025-12-11 13:21:02.064435+00
2723,NO1,2025-12-12 00:30:00+00,53.97,2025-12-11 13:21:02.064435+00
2724,NO1,2025-12-12 00:45:00+00,53.49,2025-12-11 13:21:02.064435+00
2725,NO1,2025-12-12 01:00:00+00,53.50,2025-12-11 13:21:02.064435+00
2726,NO1,2025-12-12 01:15:00+00,53.90,2025-12-11 13:21:02.064435+00
2727,NO1,2025-12-12 01:30:00+00,55.99,2025-12-11 13:21:02.064435+00
2728,NO1,2025-12-12 01:45:00+00,55.91,2025-12-11 13:21:02.064435+00
2729,NO1,2025-12-12 02:00:00+00,60.04,2025-12-11 13:21:02.064435+00
2730,NO1,2025-12-12 02:15:00+00,58.37,2025-12-11 13:21:02.064435+00
2731,NO1,2025-12-12 02:30:00+00,58.96,2025-12-11 13:21:02.064435+00
2732,NO1,2025-12-12 02:45:00+00,60.14,2025-12-11 13:21:02.064435+00
2733,NO1,2025-12-12 03:00:00+00,56.87,2025-12-11 13:21:02.064435+00
2734,NO1,2025-12-12 03:15:00+00,58.39,2025-12-11 13:21:02.064435+00
2735,NO1,2025-12-12 03:30:00+00,58.74,2025-12-11 13:21:02.064435+00
2736,NO1,2025-12-12 03:45:00+00,59.19,2025-12-11 13:21:02.064435+00
2737,NO1,2025-12-12 04:00:00+00,62.95,2025-12-11 13:21:02.064435+00
2738,NO1,2025-12-12 04:15:00+00,63.97,2025-12-11 13:21:02.064435+00
2739,NO1,2025-12-12 04:30:00+00,64.64,2025-12-11 13:21:02.064435+00
2740,NO1,2025-12-12 04:45:00+00,65.13,2025-12-11 13:21:02.064435+00
2741,NO1,2025-12-12 05:00:00+00,67.67,2025-12-11 13:21:02.064435+00
2742,NO1,2025-12-12 05:15:00+00,71.03,2025-12-11 13:21:02.064435+00
2743,NO1,2025-12-12 05:30:00+00,80.90,2025-12-11 13:21:02.064435+00
2744,NO1,2025-12-12 05:45:00+00,92.70,2025-12-11 13:21:02.064435+00
2745,NO1,2025-12-12 06:00:00+00,93.13,2025-12-11 13:21:02.064435+00
2746,NO1,2025-12-12 06:15:00+00,108.21,2025-12-11 13:21:02.064435+00
2747,NO1,2025-12-12 06:30:00+00,108.41,2025-12-11 13:21:02.064435+00
2748,NO1,2025-12-12 06:45:00+00,114.63,2025-12-11 13:21:02.064435+00
2749,NO1,2025-12-12 07:00:00+00,111.29,2025-12-11 13:21:02.064435+00
2750,NO1,2025-12-12 07:15:00+00,115.47,2025-12-11 13:21:02.064435+00
2751,NO1,2025-12-12 07:30:00+00,117.49,2025-12-11 13:21:02.064435+00
2752,NO1,2025-12-12 07:45:00+00,113.14,2025-12-11 13:21:02.064435+00
2753,NO1,2025-12-12 08:00:00+00,122.84,2025-12-11 13:21:02.064435+00
2754,NO1,2025-12-12 08:15:00+00,116.76,2025-12-11 13:21:02.064435+00
2755,NO1,2025-12-12 08:30:00+00,113.29,2025-12-11 13:21:02.064435+00
2756,NO1,2025-12-12 08:45:00+00,111.02,2025-12-11 13:21:02.064435+00
2757,NO1,2025-12-12 09:00:00+00,117.09,2025-12-11 13:21:02.064435+00
2758,NO1,2025-12-12 09:15:00+00,114.28,2025-12-11 13:21:02.064435+00
2759,NO1,2025-12-12 09:30:00+00,105.58,2025-12-11 13:21:02.064435+00
2760,NO1,2025-12-12 09:45:00+00,101.99,2025-12-11 13:21:02.064435+00
2761,NO1,2025-12-12 10:00:00+00,109.25,2025-12-11 13:21:02.064435+00
2762,NO1,2025-12-12 10:15:00+00,106.66,2025-12-11 13:21:02.064435+00
2763,NO1,2025-12-12 10:30:00+00,106.28,2025-12-11 13:21:02.064435+00
2764,NO1,2025-12-12 10:45:00+00,103.72,2025-12-11 13:21:02.064435+00
2765,NO1,2025-12-12 11:00:00+00,100.35,2025-12-11 13:21:02.064435+00
2766,NO1,2025-12-12 11:15:00+00,101.00,2025-12-11 13:21:02.064435+00
2767,NO1,2025-12-12 11:30:00+00,101.66,2025-12-11 13:21:02.064435+00
2768,NO1,2025-12-12 11:45:00+00,102.56,2025-12-11 13:21:02.064435+00
2769,NO1,2025-12-12 12:00:00+00,95.92,2025-12-11 13:21:02.064435+00
2770,NO1,2025-12-12 12:15:00+00,95.29,2025-12-11 13:21:02.064435+00
2771,NO1,2025-12-12 12:30:00+00,96.61,2025-12-11 13:21:02.064435+00
2772,NO1,2025-12-12 12:45:00+00,102.73,2025-12-11 13:21:02.064435+00
2773,NO1,2025-12-12 13:00:00+00,91.41,2025-12-11 13:21:02.064435+00
2774,NO1,2025-12-12 13:15:00+00,97.54,2025-12-11 13:21:02.064435+00
2775,NO1,2025-12-12 13:30:00+00,105.05,2025-12-11 13:21:02.064435+00
2776,NO1,2025-12-12 13:45:00+00,110.27,2025-12-11 13:21:02.064435+00
2777,NO1,2025-12-12 14:00:00+00,97.42,2025-12-11 13:21:02.064435+00
2778,NO1,2025-12-12 14:15:00+00,101.47,2025-12-11 13:21:02.064435+00
2779,NO1,2025-12-12 14:30:00+00,107.86,2025-12-11 13:21:02.064435+00
2780,NO1,2025-12-12 14:45:00+00,113.49,2025-12-11 13:21:02.064435+00
2781,NO1,2025-12-12 15:00:00+00,109.18,2025-12-11 13:21:02.064435+00
2782,NO1,2025-12-12 15:15:00+00,111.71,2025-12-11 13:21:02.064435+00
2783,NO1,2025-12-12 15:30:00+00,120.53,2025-12-11 13:21:02.064435+00
2784,NO1,2025-12-12 15:45:00+00,129.98,2025-12-11 13:21:02.064435+00
2785,NO1,2025-12-12 16:00:00+00,121.29,2025-12-11 13:21:02.064435+00
2786,NO1,2025-12-12 16:15:00+00,121.32,2025-12-11 13:21:02.064435+00
2787,NO1,2025-12-12 16:30:00+00,114.77,2025-12-11 13:21:02.064435+00
2788,NO1,2025-12-12 16:45:00+00,110.26,2025-12-11 13:21:02.064435+00
2789,NO1,2025-12-12 17:00:00+00,111.72,2025-12-11 13:21:02.064435+00
2790,NO1,2025-12-12 17:15:00+00,106.63,2025-12-11 13:21:02.064435+00
2791,NO1,2025-12-12 17:30:00+00,102.60,2025-12-11 13:21:02.064435+00
2792,NO1,2025-12-12 17:45:00+00,99.28,2025-12-11 13:21:02.064435+00
2793,NO1,2025-12-12 18:00:00+00,103.91,2025-12-11 13:21:02.064435+00
2794,NO1,2025-12-12 18:15:00+00,100.15,2025-12-11 13:21:02.064435+00
2795,NO1,2025-12-12 18:30:00+00,96.54,2025-12-11 13:21:02.064435+00
2796,NO1,2025-12-12 18:45:00+00,76.90,2025-12-11 13:21:02.064435+00
2797,NO1,2025-12-12 19:00:00+00,101.67,2025-12-11 13:21:02.064435+00
2798,NO1,2025-12-12 19:15:00+00,77.37,2025-12-11 13:21:02.064435+00
2799,NO1,2025-12-12 19:30:00+00,72.84,2025-12-11 13:21:02.064435+00
2800,NO1,2025-12-12 19:45:00+00,70.55,2025-12-11 13:21:02.064435+00
2801,NO1,2025-12-12 20:00:00+00,68.32,2025-12-11 13:21:02.064435+00
2802,NO1,2025-12-12 20:15:00+00,67.85,2025-12-11 13:21:02.064435+00
2803,NO1,2025-12-12 20:30:00+00,67.41,2025-12-11 13:21:02.064435+00
2804,NO1,2025-12-12 20:45:00+00,66.99,2025-12-11 13:21:02.064435+00
2805,NO1,2025-12-12 21:00:00+00,66.01,2025-12-11 13:21:02.064435+00
2806,NO1,2025-12-12 21:15:00+00,65.87,2025-12-11 13:21:02.064435+00
2807,NO1,2025-12-12 21:30:00+00,65.62,2025-12-11 13:21:02.064435+00
2808,NO1,2025-12-12 21:45:00+00,65.44,2025-12-11 13:21:02.064435+00
2809,NO1,2025-12-12 22:00:00+00,64.63,2025-12-11 13:21:02.064435+00
2810,NO1,2025-12-12 22:15:00+00,64.45,2025-12-11 13:21:02.064435+00
2811,NO1,2025-12-12 22:30:00+00,64.19,2025-12-11 13:21:02.064435+00
2812,NO1,2025-12-12 22:45:00+00,63.30,2025-12-11 13:21:02.064435+00
27435,NO1,2025-12-12 23:00:00+00,62.84,2025-12-12 13:05:17.549844+00
27436,NO1,2025-12-12 23:15:00+00,62.64,2025-12-12 13:05:17.549844+00
27437,NO1,2025-12-12 23:30:00+00,62.50,2025-12-12 13:05:17.549844+00
27438,NO1,2025-12-12 23:45:00+00,62.33,2025-12-12 13:05:17.549844+00
27439,NO1,2025-12-13 00:00:00+00,62.06,2025-12-12 13:05:17.549844+00
27440,NO1,2025-12-13 00:15:00+00,61.95,2025-12-12 13:05:17.549844+00
27441,NO1,2025-12-13 00:30:00+00,61.79,2025-12-12 13:05:17.549844+00
27442,NO1,2025-12-13 00:45:00+00,61.56,2025-12-12 13:05:17.549844+00
27443,NO1,2025-12-13 01:00:00+00,60.25,2025-12-12 13:05:17.549844+00
27444,NO1,2025-12-13 01:15:00+00,60.23,2025-12-12 13:05:17.549844+00
27445,NO1,2025-12-13 01:30:00+00,60.31,2025-12-12 13:05:17.549844+00
27446,NO1,2025-12-13 01:45:00+00,60.33,2025-12-12 13:05:17.549844+00
27447,NO1,2025-12-13 02:00:00+00,60.40,2025-12-12 13:05:17.549844+00
27448,NO1,2025-12-13 02:15:00+00,60.43,2025-12-12 13:05:17.549844+00
27449,NO1,2025-12-13 02:30:00+00,60.50,2025-12-12 13:05:17.549844+00
27450,NO1,2025-12-13 02:45:00+00,60.58,2025-12-12 13:05:17.549844+00
27451,NO1,2025-12-13 03:00:00+00,58.21,2025-12-12 13:05:17.549844+00
27452,NO1,2025-12-13 03:15:00+00,58.17,2025-12-12 13:05:17.549844+00
27453,NO1,2025-12-13 03:30:00+00,58.88,2025-12-12 13:05:17.549844+00
27454,NO1,2025-12-13 03:45:00+00,58.95,2025-12-12 13:05:17.549844+00
27455,NO1,2025-12-13 04:00:00+00,58.01,2025-12-12 13:05:17.549844+00
27456,NO1,2025-12-13 04:15:00+00,58.50,2025-12-12 13:05:17.549844+00
27457,NO1,2025-12-13 04:30:00+00,58.68,2025-12-12 13:05:17.549844+00
27458,NO1,2025-12-13 04:45:00+00,58.93,2025-12-12 13:05:17.549844+00
27459,NO1,2025-12-13 05:00:00+00,59.34,2025-12-12 13:05:17.549844+00
27460,NO1,2025-12-13 05:15:00+00,59.70,2025-12-12 13:05:17.549844+00
27461,NO1,2025-12-13 05:30:00+00,59.49,2025-12-12 13:05:17.549844+00
27462,NO1,2025-12-13 05:45:00+00,59.86,2025-12-12 13:05:17.549844+00
27463,NO1,2025-12-13 06:00:00+00,59.82,2025-12-12 13:05:17.549844+00
27464,NO1,2025-12-13 06:15:00+00,60.19,2025-12-12 13:05:17.549844+00
27465,NO1,2025-12-13 06:30:00+00,60.66,2025-12-12 13:05:17.549844+00
27466,NO1,2025-12-13 06:45:00+00,61.53,2025-12-12 13:05:17.549844+00
27467,NO1,2025-12-13 07:00:00+00,61.87,2025-12-12 13:05:17.549844+00
27468,NO1,2025-12-13 07:15:00+00,61.97,2025-12-12 13:05:17.549844+00
27469,NO1,2025-12-13 07:30:00+00,62.18,2025-12-12 13:05:17.549844+00
27470,NO1,2025-12-13 07:45:00+00,62.71,2025-12-12 13:05:17.549844+00
27471,NO1,2025-12-13 08:00:00+00,63.40,2025-12-12 13:05:17.549844+00
27472,NO1,2025-12-13 08:15:00+00,63.66,2025-12-12 13:05:17.549844+00
27473,NO1,2025-12-13 08:30:00+00,63.84,2025-12-12 13:05:17.549844+00
27474,NO1,2025-12-13 08:45:00+00,63.95,2025-12-12 13:05:17.549844+00
27475,NO1,2025-12-13 09:00:00+00,64.82,2025-12-12 13:05:17.549844+00
27476,NO1,2025-12-13 09:15:00+00,65.15,2025-12-12 13:05:17.549844+00
27477,NO1,2025-12-13 09:30:00+00,65.04,2025-12-12 13:05:17.549844+00
27478,NO1,2025-12-13 09:45:00+00,65.09,2025-12-12 13:05:17.549844+00
27479,NO1,2025-12-13 10:00:00+00,65.51,2025-12-12 13:05:17.549844+00
27480,NO1,2025-12-13 10:15:00+00,65.24,2025-12-12 13:05:17.549844+00
27481,NO1,2025-12-13 10:30:00+00,65.19,2025-12-12 13:05:17.549844+00
27482,NO1,2025-12-13 10:45:00+00,65.06,2025-12-12 13:05:17.549844+00
27483,NO1,2025-12-13 11:00:00+00,64.67,2025-12-12 13:05:17.549844+00
27484,NO1,2025-12-13 11:15:00+00,64.50,2025-12-12 13:05:17.549844+00
27485,NO1,2025-12-13 11:30:00+00,64.35,2025-12-12 13:05:17.549844+00
27486,NO1,2025-12-13 11:45:00+00,64.13,2025-12-12 13:05:17.549844+00
27487,NO1,2025-12-13 12:00:00+00,64.42,2025-12-12 13:05:17.549844+00
27488,NO1,2025-12-13 12:15:00+00,64.35,2025-12-12 13:05:17.549844+00
27489,NO1,2025-12-13 12:30:00+00,64.04,2025-12-12 13:05:17.549844+00
27490,NO1,2025-12-13 12:45:00+00,63.95,2025-12-12 13:05:17.549844+00
27491,NO1,2025-12-13 13:00:00+00,64.43,2025-12-12 13:05:17.549844+00
27492,NO1,2025-12-13 13:15:00+00,64.40,2025-12-12 13:05:17.549844+00
27493,NO1,2025-12-13 13:30:00+00,64.51,2025-12-12 13:05:17.549844+00
27494,NO1,2025-12-13 13:45:00+00,64.42,2025-12-12 13:05:17.549844+00
27495,NO1,2025-12-13 14:00:00+00,64.95,2025-12-12 13:05:17.549844+00
27496,NO1,2025-12-13 14:15:00+00,65.32,2025-12-12 13:05:17.549844+00
27497,NO1,2025-12-13 14:30:00+00,65.11,2025-12-12 13:05:17.549844+00
